length,homogeneity,completeness,v_measure,rmse
10,0.9752508710429537,0.9433524918926629,0.9590365129050734,2.0
11,0.9787854776818138,0.9493206333002522,0.963827918230826,3.0
12,0.6059327095712164,0.9385864478360497,0.73643661430372,5.0
13,0.8750820443370674,0.9246029629618948,0.8991611840375765,1.0
14,0.7568227118284317,0.8665522336379745,0.8079789739695084,2.0
15,0.931265541513793,0.952969995110514,0.9419927618316005,2.0
16,0.8913654743797251,0.9246044476987433,0.9076807628986511,3.0
17,0.8575569903860644,0.9459122115152399,0.8995702598317254,2.0
18,0.819792846850745,0.9471995584229542,0.8789029542150689,1.0
19,0.8387666277335218,0.8814321258243475,0.8595702679409084,2.0
20,0.7740312485240839,0.9519885598514507,0.853835964091254,3.0
21,0.8363323072737725,0.9142659340315312,0.8735643850530407,0.0
22,0.84878441035777,0.9544738690159186,0.8985318957148569,1.0
23,0.7526644846764146,0.967273007330288,0.8465796495362633,6.0
24,0.8500523184759179,0.9436081419883658,0.894390333633533,4.0
25,0.8966843182558497,0.960698300161474,0.9275882005010695,4.0
26,0.868627460795882,0.9455246382496832,0.9054463140933574,3.0
27,0.8268259790222909,0.9167354211497067,0.869462540317474,3.0
28,0.807633200988142,0.9265593119528818,0.8630184451076858,4.0
29,0.7776703712936541,0.9024117444690872,0.8354102097711198,5.0
30,0.8093958487045074,0.9052293993203727,0.8546344675364921,5.0
31,0.7765181130161011,0.9024159093207121,0.8347466782358783,6.0
32,0.7870335108115514,0.9138058768094633,0.8456951933968653,7.0
2,0.9999999999999992,0.5669254360863952,0.7236150783311895,2.0
3,1.0000000000000002,0.7320313096107156,0.8452864628356448,1.0
4,1.0,1.0,1.0,0.0
5,0.7860209265438148,0.890035945590361,0.834800883241426,0.0
6,0.9457060589912398,0.8866917001024595,0.9152485688029705,0.0
7,0.8894453799220069,0.9108702048776357,0.9000303083275134,1.0
8,0.8994650495247771,0.9710683265611036,0.9338962154954071,2.0
9,0.9588810970819397,0.9308539453204332,0.9446596822136467,0.0
10,0.8667300286037848,0.9002728422172379,0.8831830657112635,0.0
11,0.8568227497576277,0.8268874809443427,0.841589000581774,1.0
12,0.811739289541571,0.8280343680741996,0.819805863491986,1.0
13,0.8158270728424244,0.9601347860716688,0.8821179893288764,1.0
14,0.7267301632486363,0.8407234887764886,0.7795817343066257,3.0
15,0.8507512687997723,0.8835690275248257,0.8668496503580531,1.0
16,0.8939131252492755,0.9092754218744934,0.9015288338833833,0.0
17,0.9455786136366833,0.9588477510724014,0.952166955834171,0.0
18,0.8231043226372291,0.8576601596532814,0.8400270141385979,0.0
19,0.8109845913884852,0.8700938966191776,0.8395000569611741,1.0
20,0.8540467137262294,0.9197288084760147,0.8856716721663273,1.0
21,0.8224930832400674,0.9192782909012269,0.8681966497603882,2.0
22,0.8126890830647526,0.9197065264006182,0.8628923434640322,2.0
23,0.8258199963181373,0.9229217148833428,0.8716749904286791,6.0
24,0.8204770883466569,0.9215271712686334,0.8680712761078978,3.0
25,0.8528422595858123,0.9172919853286459,0.8838938308946653,4.0
26,0.7867417215092788,0.9567631239509702,0.8634624322080136,6.0
27,0.8174939167896508,0.9304145398244,0.8703067068769682,5.0
28,0.778638719175599,0.9086397169506001,0.8386310762352168,8.0
29,0.7637076569015421,0.8982262693236842,0.8255229268598969,6.0
30,0.8091039024362888,0.9343298184062245,0.8672195486384688,5.0
31,0.7978222869351376,0.9166409836376832,0.8531143459491548,6.0
32,0.7973194477041157,0.9072362783807884,0.8487339162294739,6.0
2,1.0,0.9432326087127656,0.9707871352957389,1.0
3,0.558980705682676,0.7677762881309803,0.6469491147919412,1.0
4,0.4283091413128678,0.9999999999999983,0.5997429112848441,1.0
5,0.8983086394442219,0.7615097099356547,0.8242718267471102,0.0
6,1.0000000000000002,0.9216232635704853,0.9592132662445572,2.0
7,0.8455272864517139,0.9624652171731459,0.9002145769398864,0.0
8,0.901173328071374,0.9673235310760944,0.9330774751415276,1.0
9,0.8354806047428184,0.9055970144889669,0.8691269509884011,0.0
10,0.9480702643314646,0.9603408014403011,0.9541660848645315,0.0
11,0.7702738838495647,0.9717006541064047,0.8593416499140833,4.0
12,0.7775478548600933,0.8933655826335165,0.8314428225850984,0.0
13,0.8028715830303436,0.9202112762990917,0.8575460897012749,2.0
14,0.7294083394337947,0.8864525483492115,0.8002989442555081,1.0
15,0.7683510439934178,0.9403372174355111,0.845688589348915,1.0
16,0.8013376587141008,0.8315898791851993,0.8161835370280887,1.0
17,0.8552439621891404,0.8810041473950345,0.8679329567749957,1.0
18,0.9233262871300316,0.9313070876534967,0.9272995160257514,1.0
19,0.8252140216775457,0.9356078868008313,0.8769504096497048,4.0
20,0.8639413909015033,0.9535080795330088,0.9065177435393815,1.0
21,0.9129473077850138,0.9580952907457608,0.9349765921681185,0.0
22,0.8458160339380874,0.9062348789041343,0.8749836953626068,2.0
23,0.8081172031954882,0.9588755208180795,0.8770650762342059,4.0
24,0.7987245924940576,0.9302074453464886,0.8594664757873323,3.0
25,0.8567696315431919,0.907666134379951,0.8814838086328137,2.0
26,0.852949967983933,0.9423091778730129,0.8954056409656619,4.0
27,0.8092597529464669,0.8950300818117765,0.849986672588937,4.0
28,0.8381526709570319,0.9396500024899819,0.8860040218352535,3.0
29,0.8175578213676314,0.9357748887610632,0.8726810090594589,5.0
30,0.7991821265817042,0.9093205638839514,0.8507013141327672,5.0
31,0.8158542226012521,0.941970305540298,0.874388130369926,6.0
32,0.7802724597351961,0.9100462750657364,0.8401776906318452,6.0
2,0.9999999999999957,0.23242975242510716,0.3771894535453149,1.0
3,0.8821479627303339,0.8130335629649618,0.8461818281163163,0.0
4,1.0,0.7810998458702902,0.8770983251515865,1.0
5,0.9373735866656698,0.8966191206302887,0.9165435365524637,1.0
6,0.9189854574452387,0.8421619522240988,0.8788981349981919,1.0
7,0.9531094625396455,0.7286027620620559,0.8258704156334938,3.0
8,0.971581139603428,0.9916137026459241,0.9814952143611354,0.0
9,0.9488190460606747,0.860102315763254,0.9022851694716191,3.0
10,0.9757736275904552,0.9484553342622465,0.9619205619164094,2.0
11,0.7891315323142037,0.9396574484294695,0.8578413333137112,0.0
12,0.8339638897413505,0.9737492202394601,0.8984519533103651,2.0
13,0.9089769918490472,0.9547619246224914,0.9313070779445863,1.0
14,0.7867827497382947,0.9245468774530547,0.8501197232216603,1.0
15,0.9212379070126897,0.9171846285614091,0.9192067995361752,0.0
16,0.9267330752634442,0.9543201301824905,0.9403243103059047,1.0
17,0.8378774440901041,0.957681433743109,0.8937826343244626,2.0
18,0.718715933172926,0.8954340972366189,0.7974014071380803,4.0
19,0.8658987243495999,0.9270826642319513,0.8954467697627891,3.0
20,0.8402092853834604,0.9178228554365825,0.8773028291908987,2.0
21,0.809494228292013,0.9131994130064638,0.8582253238610597,4.0
22,0.8225020506956277,0.9001282273862611,0.8595661208725434,1.0
23,0.7714298000037983,0.8717861520746611,0.8185434374470161,3.0
24,0.8472115989395054,0.9308025395727445,0.8870421114966225,3.0
25,0.8372127049559224,0.9515929931337308,0.8907459816898058,3.0
26,0.8367693012339209,0.8935216701686743,0.8642147661191757,0.0
27,0.8067641039029196,0.9415361898513842,0.8689555257883753,5.0
28,0.8153976369308308,0.9094919937144353,0.8598783473523873,5.0
29,0.8196784837585481,0.9436971137316367,0.8773266687049883,6.0
30,0.7938270829225833,0.9360746910437432,0.8591024676333763,6.0
31,0.7978222869351376,0.9166409836376832,0.8531143459491548,6.0
32,0.7751727365085562,0.9081817679816642,0.836422446318544,7.0
