length,homogeneity,completeness,v_measure,rmse
9,0.976877737116563,0.9087173602531557,0.9415656201068092,4.0
10,0.9726742771507715,0.8926331558424193,0.9309364175176229,6.0
11,0.9856738699700188,0.9496569764372704,0.9673302824130771,4.0
12,0.6774588682195257,0.754078467551089,0.7137182278251573,1.0
13,0.8694373058584589,0.8923322071207903,0.8807359922784295,1.0
14,0.6470144492032996,0.7733066998174061,0.704545741352312,0.0
15,0.8858791718349661,0.8833913081711342,0.8846334908455077,4.0
16,0.8818995180914585,0.9042465694553423,0.8929332481799318,5.0
17,0.8083226066364759,0.8788207699983274,0.8420987871087008,3.0
18,0.8448996442894124,0.8080443369477549,0.8260611135124427,8.0
19,0.843977904466241,0.8702714164596845,0.8569230127899813,3.0
20,0.7882414909059402,0.870071940067136,0.8271377297252054,2.0
21,0.8192148260733783,0.8508150523723023,0.8347159702298206,7.0
22,0.8358614412164779,0.9286665617469194,0.8798234648673164,3.0
23,0.7767709838642706,0.8853617013507857,0.8275191095769983,0.0
24,0.869276060831759,0.8842911744509127,0.8767193333548654,6.0
25,0.8660352214546899,0.9391791222007938,0.9011253449645888,0.0
26,0.8405612197999419,0.8805952418286911,0.8601126360367558,5.0
27,0.8200465783712917,0.9099403603925398,0.8626579338165844,1.0
28,0.802869537753239,0.8819188750979813,0.8405397309060202,5.0
29,0.7850081891550479,0.8628404584398001,0.822086211374036,4.0
30,0.8104412974706929,0.8804182656278606,0.8439817677167454,4.0
31,0.7750483332134992,0.8766242086119508,0.822712873810186,3.0
32,0.7857341033925666,0.8906834034835799,0.8349236661777649,2.0
2,0.9999999999999992,0.5669254360863952,0.7236150783311895,2.0
3,1.0000000000000002,0.7320313096107156,0.8452864628356448,1.0
4,1.0,0.9418366320962775,0.9700472393288136,1.0
5,0.7860209265438148,0.890035945590361,0.834800883241426,0.0
6,1.0,0.9747316022305018,0.9872041356197688,1.0
7,0.8894453799220069,0.9108702048776357,0.9000303083275134,1.0
8,0.909236106702105,0.8512203111799416,0.8792722544238082,5.0
9,0.9685553266974997,0.931497285915209,0.9496649220011235,1.0
10,0.8840078718936396,0.8097110576301082,0.8452299096705631,7.0
11,0.8448459689805975,0.7017786129263194,0.7666952138011204,6.0
12,0.7637741853879741,0.7589496077827435,0.7613542535219308,4.0
13,0.8348597706843025,0.9564934666111186,0.8915471271334757,1.0
14,0.7288321202614962,0.8130528908202806,0.7686423540566546,1.0
15,0.8609277760388793,0.8130536294192681,0.8363061270500717,7.0
16,0.8992403901764511,0.8742988671794202,0.8865942506684465,3.0
17,0.9078268368834513,0.9002823347004172,0.9040388457265432,5.0
18,0.8296659994434726,0.8222853823296022,0.8259592032617857,4.0
19,0.808618864084601,0.8480415471635819,0.8278611451182105,4.0
20,0.830227417144908,0.8932262676852727,0.8605754174582316,2.0
21,0.8222590664094437,0.8550727757526129,0.8383449531324707,6.0
22,0.7705390591589152,0.835400869413626,0.8016601225061806,5.0
23,0.8200002622128131,0.8872071224705335,0.8522808413201091,1.0
24,0.8125195662094821,0.9272551041267029,0.866104016590805,0.0
25,0.8497239996054599,0.9173902351824006,0.882261581613895,0.0
26,0.8094277545278039,0.8664140835677892,0.8369520204251365,4.0
27,0.7792051735247084,0.867468665673714,0.8209714104556003,3.0
28,0.7770395632589193,0.8803493266049335,0.8254746492436958,1.0
29,0.7600371149259332,0.8875234947679493,0.8188479287784692,1.0
30,0.7743600184137587,0.8761970524162507,0.822136935019082,3.0
31,0.7981619797617053,0.8892748854062434,0.8412586186062336,3.0
32,0.7958924656184889,0.8825635014765578,0.836990251785721,3.0
2,1.0000000000000009,0.6130952141966646,0.7601475831071652,3.0
3,0.6924067461150838,0.4455093536047495,0.5421729808889219,3.0
4,0.4283091413128678,0.9999999999999983,0.5997429112848441,1.0
5,0.9497260593224671,0.6752425061728027,0.7893019201624543,3.0
6,1.0000000000000002,0.9216232635704853,0.9592132662445572,2.0
7,0.8748895163519365,0.7330486673113894,0.7977129973309692,4.0
8,0.9208099307673717,0.8404596107390497,0.8788019525000966,2.0
9,0.855674953400175,0.7843685371083002,0.8184716019093152,2.0
10,0.9606962062594441,0.8478605489506881,0.900758475472158,4.0
11,0.8045959985989712,0.8711536676390165,0.8365530595279571,1.0
12,0.7462892705646553,0.8443500669143739,0.7922970100028142,2.0
13,0.8122774478486017,0.7847878785156286,0.798296080366861,4.0
14,0.7651959077872951,0.790570569375105,0.7776763073160816,3.0
15,0.7971617061110036,0.8382274040701165,0.8171789617255405,3.0
16,0.7513482778716462,0.7858938653850465,0.7682329097431544,3.0
17,0.8514487800996552,0.8987011254257096,0.8744370690786151,2.0
18,0.9219474940251088,0.9045675015619737,0.9131748091381652,5.0
19,0.7815342632041234,0.878520509769059,0.8271942474312131,1.0
20,0.8484308499603708,0.897144785013607,0.8721080854201494,4.0
21,0.9239058279961475,0.9221389124968349,0.923021524657456,5.0
22,0.8340651122521284,0.8380268549473285,0.8360412902558543,6.0
23,0.8210046499425468,0.89456607249325,0.8562082525575221,3.0
24,0.8131229747625472,0.8893155010935792,0.8495142420791573,3.0
25,0.8513351765695908,0.8719132209723268,0.8615013331666603,6.0
26,0.8479313630038932,0.8826889239051117,0.864961110206441,5.0
27,0.8097740173075658,0.8566335076543258,0.8325449164895943,5.0
28,0.8121603716319293,0.8786712095034127,0.8441076497676877,5.0
29,0.8197409684464078,0.8921980204147945,0.8544361382730192,3.0
30,0.7975511168224948,0.8895328118052869,0.8410344920807847,4.0
31,0.7851476248436163,0.8903440973238598,0.8344434580709763,2.0
32,0.7773933814131853,0.8858344455179075,0.8280787800960361,2.0
2,0.999999999999996,0.20786943634065383,0.344191897048761,2.0
3,1.0000000000000002,0.8313518825217586,0.9079105882993858,1.0
4,0.9999999999999998,0.49072277465589903,0.6583689241202767,8.0
5,0.9458122176884008,0.8867126204809873,0.9153094272568814,2.0
6,0.7900771504990384,0.7517204642260669,0.7704216904673803,1.0
7,0.9665717860226981,0.6780799351569645,0.7970233765003002,7.0
8,0.971581139603428,0.9916137026459241,0.9814952143611354,0.0
9,0.9692933510535415,0.7965247736656614,0.8744571779569034,10.0
10,0.9808411485484634,0.8912532526133491,0.9339036144740572,5.0
11,0.8161211671256099,0.8049710851977354,0.8105077803097263,5.0
12,0.8540015599091998,0.8123653851507597,0.832663307672637,5.0
13,0.914684085586005,0.9107875605866891,0.9127316644605196,5.0
14,0.8079148041001734,0.7876283894315327,0.7976426317143971,8.0
15,0.8858941271981069,0.8801050247864581,0.8829900873957861,2.0
16,0.9368676816477898,0.8531645447267664,0.8930591050878738,8.0
17,0.8570333655212268,0.8128190909631517,0.834340876504344,6.0
18,0.753526608060741,0.8683457874866242,0.8068719310655783,1.0
19,0.8631805424406216,0.9273377161824744,0.8941097015068554,0.0
20,0.8450658784204498,0.8612596399165237,0.8530859162951387,6.0
21,0.8015087419444034,0.9129174025303579,0.8535932342835681,1.0
22,0.8179344449873679,0.864844153023169,0.8407354635242948,6.0
23,0.7775894059450107,0.8261159895250778,0.8011185138504591,5.0
24,0.8653675712098241,0.868932348868593,0.8671462964168993,6.0
25,0.8024163729401858,0.9269953059222397,0.860218790241989,0.0
26,0.8400366065775022,0.8714432016716547,0.8554517399842089,9.0
27,0.8264379142229145,0.8986211949132789,0.8610193379083809,2.0
28,0.819709903236636,0.8713102991462355,0.8447228247135217,4.0
29,0.78129155021782,0.8938042762754639,0.833769289562938,1.0
30,0.8100202150693449,0.8876505204804561,0.8470604463510853,4.0
31,0.7981619797617053,0.8892748854062434,0.8412586186062336,3.0
32,0.7738009609992538,0.8997966273795094,0.8320560447803128,1.0
