length,homogeneity,completeness,v_measure,rmse
9,0.9351276101384755,0.9080866679301671,0.921408786470484,3.0
10,0.9693220583992542,0.9074522413426367,0.9373673484320761,5.0
11,0.9856738699700188,0.9496569764372704,0.9673302824130771,4.0
12,0.6717487718034972,0.7802302727142537,0.7219370408941189,2.0
13,0.8579346933137408,0.8960743056494969,0.8765898408253686,0.0
14,0.644480618284611,0.7937076159867387,0.7113521900664157,1.0
15,0.885879171834966,0.9128497936330168,0.8991622803860728,2.0
16,0.8818995180914585,0.9184453380167262,0.8998014999650992,4.0
17,0.8071399468904518,0.8990118097696498,0.8506023471344973,1.0
18,0.8434766730717712,0.8394060624416199,0.8414364446950487,5.0
19,0.8357738821028141,0.898916050223553,0.8661957886298705,1.0
20,0.7831819358745067,0.8952368289542862,0.835468868030788,0.0
21,0.8172471734273111,0.8838737683204045,0.8492557126294241,4.0
22,0.8358614412164779,0.9379806931813023,0.8839815887020069,2.0
23,0.7722017605545619,0.9017026833919594,0.8319428293892377,2.0
24,0.8676909182476785,0.9112345089527241,0.8889297951702049,3.0
25,0.8660352214546899,0.9472470336238431,0.9048225032138683,1.0
26,0.8362391873628455,0.9086946180142099,0.8709626079655138,2.0
27,0.8162138186654754,0.9248796733250176,0.8671556966279351,1.0
28,0.8028199609655932,0.9067514570285959,0.8516265090478561,2.0
29,0.7814924803463966,0.8861302067888766,0.8305285105024844,1.0
30,0.8069345166739015,0.9039155414382298,0.8526763021528099,1.0
31,0.7715733194355234,0.900768925969623,0.8311806655178746,0.0
32,0.7826619025933842,0.9123978760395031,0.8425650429381092,1.0
2,0.9999999999999992,0.5669254360863952,0.7236150783311895,2.0
3,1.0000000000000002,0.7320313096107156,0.8452864628356448,1.0
4,1.0,0.9418366320962775,0.9700472393288136,1.0
5,0.7860209265438148,0.890035945590361,0.834800883241426,0.0
6,1.0,0.9747316022305018,0.9872041356197688,1.0
7,0.8894453799220069,0.9108702048776357,0.9000303083275134,1.0
8,0.9067857448006079,0.8683427871496229,0.887147997246864,4.0
9,0.9685553266974997,0.931497285915209,0.9496649220011235,1.0
10,0.8840078718936396,0.8407653212881482,0.8618445200470735,5.0
11,0.8371706178019636,0.7604422251910186,0.7969639080682597,4.0
12,0.7611991946272822,0.7941439796744544,0.77732267416506,2.0
13,0.8211997938365493,0.9603852729885531,0.8853556339999129,0.0
14,0.7195316191822169,0.8332986954478918,0.7722476228716264,1.0
15,0.853736389675807,0.8521556882798592,0.8529453066287779,4.0
16,0.8991148494426588,0.9030644553210402,0.9010853244588307,2.0
17,0.9078268368834513,0.9259601106067953,0.9168038189418825,3.0
18,0.8202673827989938,0.8516795048540506,0.8356783622604483,2.0
19,0.8060237856370953,0.8773520823795773,0.8401767664750337,2.0
20,0.8301167562460406,0.9218714985059637,0.8735914478191189,1.0
21,0.8205513906578241,0.8897379111297985,0.8537452459481054,3.0
22,0.7692300033823887,0.8753664049548529,0.8188733712790304,2.0
23,0.8127396222124138,0.91440046340138,0.8605781237618431,3.0
24,0.8125195662094821,0.9295049771321816,0.8670842023387831,1.0
25,0.848153812319828,0.9259850743017408,0.8853622192069172,1.0
26,0.8058717729214706,0.8894549161566747,0.8456029328561553,1.0
27,0.7753638921871416,0.8934918245279376,0.8302470869884669,0.0
28,0.7732586643557269,0.9068706541743312,0.8347519242194595,2.0
29,0.7559678933983621,0.9093471750660534,0.8255942449813065,3.0
30,0.7708743716698356,0.9004142723905065,0.8306240683659227,0.0
31,0.7949959689021119,0.9112366621374506,0.8491567444396058,0.0
32,0.7925186388726743,0.9056919497551869,0.8453342077414288,0.0
2,1.0000000000000009,0.6323015567165194,0.7747362049797162,2.0
3,0.6924067461150836,0.48451404510215706,0.5700991875065229,2.0
4,0.4283091413128678,0.9999999999999983,0.5997429112848441,1.0
5,0.9497260593224672,0.6872624307000861,0.7974534262243718,2.0
6,1.0000000000000002,0.9216232635704853,0.9592132662445572,2.0
7,0.8748895163519362,0.8040919717152936,0.8379980854301101,3.0
8,0.9141893753004965,0.8688330607207829,0.8909343337183577,1.0
9,0.855674953400175,0.793722565249712,0.8235352743693314,1.0
10,0.960696206259444,0.8823008100856098,0.9198311592601992,3.0
11,0.7926434059174772,0.874852149436938,0.831721302257424,2.0
12,0.7460887589270232,0.8974819131034972,0.8148127465423701,1.0
13,0.8120557920482279,0.857921556864585,0.8343588250804377,2.0
14,0.7527914882405384,0.8147361716694628,0.7825398822368054,1.0
15,0.7956854555975292,0.8495290860115721,0.8217261892000419,2.0
16,0.7490724460969632,0.8222964842146008,0.7839783859356748,1.0
17,0.8514487800996553,0.9020234792292099,0.8760067767538186,1.0
18,0.9218457696265175,0.9287611109880104,0.9252905196954779,4.0
19,0.7796371173069652,0.9005361086144683,0.8357368929813509,1.0
20,0.8483534707587322,0.9273550420278941,0.886096859777243,2.0
21,0.9239058279961475,0.9339224286947234,0.9288871257715449,4.0
22,0.8315837829890816,0.8780773450524322,0.8541983769522542,3.0
23,0.8210046499425468,0.9047705913998784,0.86085469866024,1.0
24,0.8089837463332731,0.9101289991666031,0.8565808953714188,1.0
25,0.8503756881743576,0.9004047795028317,0.8746754354885556,3.0
26,0.8439199034247579,0.9086008089280849,0.8750667555795092,2.0
27,0.8049809618627602,0.8872370186584899,0.8441098214308806,2.0
28,0.8085877212444567,0.9024673868359929,0.8529521280443123,2.0
29,0.8162961744108306,0.9112491693733624,0.8611631683891074,0.0
30,0.7942957653126527,0.9077995756639545,0.8472631836108315,1.0
31,0.7820670149606959,0.912118222140749,0.8421010402632367,1.0
32,0.7742015891478082,0.9083967086352431,0.8359478032619793,1.0
2,0.999999999999996,0.20786943634065383,0.344191897048761,2.0
3,1.0000000000000002,0.8313518825217586,0.9079105882993858,1.0
4,0.9999999999999998,0.530795079101256,0.693489398218984,7.0
5,0.9458122176884008,0.8867126204809873,0.9153094272568814,2.0
6,0.7900771504990384,0.7997237873697982,0.7948712018731466,0.0
7,0.9665717860226982,0.7229703210847966,0.8272095872042982,5.0
8,0.971581139603428,0.9916137026459241,0.9814952143611354,0.0
9,0.9692933510535415,0.815445739206847,0.8857385793492302,9.0
10,0.9808411485484634,0.9044963756914094,0.9411230112218459,4.0
11,0.8139502985440017,0.8383979697433348,0.8259932737770791,3.0
12,0.8521641140070442,0.8378251320870179,0.8449337923633512,3.0
13,0.914684085586005,0.9257430841964,0.9201803585152086,4.0
14,0.7999381222413415,0.8223366482293636,0.8109827585421536,5.0
15,0.8857738749924666,0.908427595021932,0.8969577212376338,1.0
16,0.9283573860457248,0.8820540250001873,0.9046135745766329,5.0
17,0.8491619438793834,0.856030186789375,0.8525822332389157,3.0
18,0.7419885099008584,0.8720917500526071,0.8017966320175696,2.0
19,0.8612408791042266,0.9380678441523923,0.898014181018328,1.0
20,0.8393830368770467,0.8897019221638105,0.8638103031738403,3.0
21,0.7994946529045017,0.9245263294225144,0.8574766367924886,2.0
22,0.8122330010269314,0.8874920202970793,0.8481963823440577,3.0
23,0.772736784335995,0.8500763778865447,0.8095636663291479,2.0
24,0.86360862663408,0.9039899928716347,0.8833380470201259,3.0
25,0.8024163729401858,0.9360149790137023,0.8640821435182922,1.0
26,0.8359635334369451,0.8922651728763198,0.8631972654494379,6.0
27,0.8221115422318984,0.9205507194026638,0.8685508239800377,0.0
28,0.8162602346911895,0.893627977245483,0.8531937671022745,1.0
29,0.777605746340922,0.9153452283436125,0.8408722049123362,2.0
30,0.8067540647938464,0.9098964432301314,0.855226676235159,1.0
31,0.7949959689021119,0.9112366621374506,0.8491567444396058,0.0
32,0.7705576596648114,0.9173021862935163,0.8375508518296703,3.0
