,MAC Address,Vendor Specific Tags,Length,DSSS_CCK,SM_Power_Save,Min_MPDCU_Start_Spacing,RX_Highest_Supported_Data_Rate,Extended_Channel_Switching,WNM_Sleep_Mode,DMS,Interworking,QoS_Map,WNM_Notification,Operating_Mode_Notification,Label,BL
3219,da:a1:19:4b:1d:f3,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3220,da:a1:19:4b:ac:60,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3221,da:a1:19:4b:f3:8d,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3222,da:a1:19:4c:7d:53,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3223,da:a1:19:4c:8c:74,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3224,da:a1:19:4d:26:83,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3225,da:a1:19:4d:4e:29,6,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3226,da:a1:19:4e:55:49,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3227,da:a1:19:4e:b8:17,62,[60 72],[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3228,da:a1:19:4e:ea:67,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3229,da:a1:19:4e:fe:66,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3230,da:a1:19:4f:39:7d,25,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3231,da:a1:19:4f:3a:fe,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3232,da:a1:19:4f:3c:4d,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3233,da:a1:19:4f:46:bf,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3234,da:a1:19:4f:9f:5d,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3235,da:a1:19:4f:bc:17,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3236,da:a1:19:50:ea:12,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3237,da:a1:19:50:f3:cc,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3238,da:a1:19:51:cb:f1,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3239,da:a1:19:51:d1:45,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3240,da:a1:19:51:d1:71,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3241,da:a1:19:52:01:98,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3242,da:a1:19:52:11:e2,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3243,da:a1:19:52:30:4e,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3244,da:a1:19:52:78:3e,4,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3245,da:a1:19:52:ba:59,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3246,da:a1:19:53:06:12,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3247,da:a1:19:53:29:5e,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3248,da:a1:19:53:2b:31,5,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3249,da:a1:19:53:38:39,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3250,da:a1:19:53:3c:5a,62,60,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3251,da:a1:19:53:53:91,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3252,da:a1:19:53:8e:51,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3253,da:a1:19:53:d4:56,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3254,da:a1:19:54:2b:5f,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3255,da:a1:19:54:66:49,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3256,da:a1:19:54:c5:6e,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3257,da:a1:19:54:cf:26,62,[60 72],[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3258,da:a1:19:54:d0:3c,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3259,da:a1:19:55:2d:6a,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3260,da:a1:19:55:54:07,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3261,da:a1:19:55:65:92,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3262,da:a1:19:56:09:60,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3263,da:a1:19:56:16:d0,4,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3264,da:a1:19:56:38:93,5,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3265,da:a1:19:56:3b:10,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3266,da:a1:19:56:63:e3,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3267,da:a1:19:56:6a:54,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3268,da:a1:19:56:82:33,5,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3269,da:a1:19:57:35:af,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3270,da:a1:19:57:a9:7d,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3271,da:a1:19:59:0b:ce,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3272,da:a1:19:59:0e:d1,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3273,da:a1:19:59:a7:18,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3274,da:a1:19:59:eb:ec,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3275,da:a1:19:59:f8:71,62,60,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3276,da:a1:19:5a:20:1f,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3277,da:a1:19:5a:a2:f5,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3278,da:a1:19:5a:da:70,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3279,da:a1:19:5b:14:00,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3280,da:a1:19:5b:7b:64,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3281,da:a1:19:5b:96:03,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3282,da:a1:19:5b:c0:a8,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3283,da:a1:19:5b:ec:d5,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3284,da:a1:19:5c:54:c9,25,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3285,da:a1:19:5c:59:2e,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3286,da:a1:19:5c:a2:c9,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3287,da:a1:19:5c:d7:41,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3288,da:a1:19:5c:d7:c9,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3289,da:a1:19:5c:fd:12,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3290,da:a1:19:5d:69:1f,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3291,da:a1:19:5d:d9:33,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3292,da:a1:19:5d:e6:cc,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3293,da:a1:19:5e:34:f7,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3294,da:a1:19:5e:66:44,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3295,da:a1:19:5e:7e:37,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3296,da:a1:19:5e:c3:7f,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3297,da:a1:19:5e:e9:9e,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3298,da:a1:19:5f:24:e9,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3299,da:a1:19:5f:70:cb,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3300,da:a1:19:5f:9d:e0,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3301,da:a1:19:5f:c8:d3,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3302,da:a1:19:60:06:88,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3303,da:a1:19:60:0b:87,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3304,da:a1:19:60:12:69,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3305,da:a1:19:60:22:f9,25,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3306,da:a1:19:60:66:34,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3307,da:a1:19:60:98:7d,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3308,da:a1:19:60:db:ae,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3309,da:a1:19:60:fe:44,25,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3310,da:a1:19:61:0b:b7,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3311,da:a1:19:61:66:bd,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3312,da:a1:19:61:d0:78,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3313,da:a1:19:62:20:e3,35,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3314,da:a1:19:62:57:37,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3315,da:a1:19:62:73:19,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3316,da:a1:19:63:0c:61,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3317,da:a1:19:63:43:33,5,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3318,da:a1:19:63:53:3b,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3319,da:a1:19:63:f9:02,[ 3  4 45],112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3320,da:a1:19:64:0b:a0,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3321,da:a1:19:64:99:38,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3322,da:a1:19:65:24:88,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3323,da:a1:19:65:79:ba,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3324,da:a1:19:65:fd:5c,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3325,da:a1:19:66:41:fe,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3326,da:a1:19:66:b3:5b,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3327,da:a1:19:66:e5:81,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3328,da:a1:19:67:27:f0,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3329,da:a1:19:67:d4:92,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3330,da:a1:19:67:ef:20,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3331,da:a1:19:68:51:4b,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3332,da:a1:19:68:7a:65,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3333,da:a1:19:68:95:23,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3334,da:a1:19:68:f6:07,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3335,da:a1:19:69:67:24,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3336,da:a1:19:69:b0:19,25,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3337,da:a1:19:69:b8:81,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3338,da:a1:19:69:ff:05,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3339,da:a1:19:6a:1b:17,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3340,da:a1:19:6a:1c:05,62,60,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3341,da:a1:19:6a:38:ea,5,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3342,da:a1:19:6a:67:38,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3343,da:a1:19:6a:76:69,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3344,da:a1:19:6a:bb:14,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3345,da:a1:19:6a:ce:bf,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3346,da:a1:19:6a:db:e4,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3347,da:a1:19:6a:ef:16,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3348,da:a1:19:6b:01:13,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3349,da:a1:19:6b:54:76,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3350,da:a1:19:6b:7c:dc,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3351,da:a1:19:6b:98:f2,[4 5],112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3352,da:a1:19:6b:d4:8d,25,155,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3353,da:a1:19:6c:ce:4f,[3 5],119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3354,da:a1:19:6c:d4:aa,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3355,da:a1:19:6d:4d:d7,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3356,da:a1:19:6e:07:c2,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3357,da:a1:19:6e:57:9b,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3358,da:a1:19:6e:a0:b4,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3359,da:a1:19:6e:cc:4d,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3360,da:a1:19:6f:56:f3,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3361,da:a1:19:6f:7c:89,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3362,da:a1:19:6f:c3:95,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3363,da:a1:19:6f:c5:9a,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3364,da:a1:19:6f:ed:a7,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3365,da:a1:19:70:23:41,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3366,da:a1:19:70:4b:de,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3367,da:a1:19:70:62:38,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3368,da:a1:19:70:63:8f,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3369,da:a1:19:70:a0:bd,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3370,da:a1:19:71:0d:e0,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3371,da:a1:19:71:23:0c,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3372,da:a1:19:71:40:ea,5,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3373,da:a1:19:71:99:b3,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3374,da:a1:19:71:e5:2a,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3375,da:a1:19:72:7c:c8,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3376,da:a1:19:72:82:b0,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3377,da:a1:19:72:a7:79,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3378,da:a1:19:72:ca:28,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3379,da:a1:19:72:d2:73,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3380,da:a1:19:73:0c:40,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3381,da:a1:19:73:1a:1d,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3382,da:a1:19:73:2c:31,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3383,da:a1:19:73:7c:1f,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3384,da:a1:19:73:f8:10,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3385,da:a1:19:74:13:e9,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi4_B,217
3386,da:a1:19:74:2a:51,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3387,da:a1:19:74:d1:79,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3388,da:a1:19:74:db:df,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3389,da:a1:19:75:4f:af,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3390,da:a1:19:75:b0:df,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3391,da:a1:19:76:15:75,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3392,da:a1:19:76:e7:35,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3393,da:a1:19:77:2d:6e,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3394,da:a1:19:77:79:fe,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3395,da:a1:19:77:a8:7e,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3396,da:a1:19:77:c7:c0,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3397,da:a1:19:78:81:bc,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3398,da:a1:19:78:a9:b4,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3399,da:a1:19:78:af:91,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3400,da:a1:19:78:ee:6a,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3401,da:a1:19:79:1f:a6,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3402,da:a1:19:79:79:02,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3403,da:a1:19:79:d6:e1,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3404,da:a1:19:7a:4d:84,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3405,da:a1:19:7a:71:3d,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3406,da:a1:19:7a:7c:83,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3407,da:a1:19:7a:b3:b7,3,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3408,da:a1:19:7a:ca:ae,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3409,da:a1:19:7b:39:86,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3410,da:a1:19:7b:4b:8e,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3411,da:a1:19:7b:b1:28,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3412,da:a1:19:7c:34:d1,53,155,0.0,0.0,5.0,384.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,HuaweiHonor9_R,89
3413,da:a1:19:7c:47:ba,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3414,da:a1:19:7c:63:99,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3415,da:a1:19:7c:7a:32,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3416,da:a1:19:7c:f5:7f,25,182,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,XiaomiRedmiNote7_S,153
3417,da:a1:19:7e:06:5d,5,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3418,da:a1:19:7e:23:90,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3419,da:a1:19:7e:36:eb,35,119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
3420,da:a1:19:7e:42:3a,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3421,da:a1:19:7f:08:5f,3,112,0.0,3.0,0.0,0.0,[],[],[],[],[],[],[],XiaomiRedmi5_J,187
3422,da:a1:19:7f:4c:0d,62,72,[],[],[],[],[],[],[],[],[],[],[],XiaomiA2_E,435
3423,da:a1:19:7f:56:74,[3 5],119,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,[],[],XiaomiRedmi4_B,217
