,MAC Address,FSCT-1,FSCT-2,FSCT-3,FSCT-4,FSCT-5,FSCT-6,FSCT-7,FSCT-8,FSCT-9,FSCT-10,FSCT-11,FSCT-12,FSCT-13,Label
2008,96:76:69:c2:ff:8f,0.0,0.065027952,0.107973099,0.149888039,0.194372177,0.216611147,1.0,0.323484182,0.366912126,1.0,0.432326078,1.0,1.0,XiaomiRedmiNote9S_T
2009,96:7c:08:e1:49:bd,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2010,96:8c:b5:24:b2:08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2011,96:90:50:0b:db:90,0.0,1.0,1.0,1.0,1.0,0.024194002,1.0,1.0,1.0,1.0,0.052500963,1.0,1.0,iPhoneXR_L
2012,96:9b:b1:e3:7d:ee,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2013,96:9e:63:0a:bc:d2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2014,96:9e:f6:87:a4:93,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2015,96:a2:1b:3e:4c:ba,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
2016,96:a2:e8:00:30:a7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2017,96:ad:ed:84:73:c5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone12_M
2018,96:bc:83:83:ea:47,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2019,96:d6:6e:a2:59:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2020,96:da:b7:03:d1:34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2021,96:dc:01:a5:6e:6d,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2022,96:dd:7d:f8:28:aa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_F
2023,96:de:4c:55:3b:cf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2024,96:f3:a6:50:29:5f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
2025,96:f4:66:5c:33:08,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2026,96:f9:7d:26:67:13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2027,96:ff:39:68:49:2c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2028,98:e7:f5:90:e3:9e,0.0,0.042289018,0.084248066,2693.132646084,2678.18465805,0.210307121,2783.309999942,2948.470469951,0.33624196,0.378293991,0.420252084,0.462228059,0.504307985,HuaweiL21_D
2029,9a:03:ef:b5:16:73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
2030,9a:06:34:9b:d3:67,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2031,9a:08:21:00:a5:e7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2032,9a:08:80:78:c3:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2033,9a:09:0f:1e:5c:85,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2034,9a:12:58:f2:63:b5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2035,9a:15:7c:d6:37:7f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,XiaomiRedmiNote9S_T
2036,9a:16:ea:54:57:aa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2037,9a:18:2f:e5:dd:4a,0.0,1.0,1.0,1.0,1.0,0.17256403,1.0,1.0,1.0,1.0,0.431351185,1.0,1.0,S21Ultra_M
2038,9a:18:c6:33:7f:7a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
2039,9a:2d:93:58:16:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2040,9a:35:27:a4:86:9e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
2041,9a:37:3a:06:ec:0d,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2042,9a:46:8f:96:85:ce,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_M
2043,9a:4a:da:67:bf:fa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2044,9a:51:b1:5e:77:5e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2045,9a:51:b2:e6:71:d3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2046,9a:55:e8:08:d8:2d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_C
2047,9a:56:5b:da:80:af,0.0,0.043453932,0.087993145,0.131829024,0.17674613,0.221854925,0.266749144,0.311794997,0.356755019,0.401781082,0.446859122,0.491764069,0.536673069,iPhoneXR_L
2048,9a:59:01:df:ce:98,0.0,0.043412924,0.08387804,1.0,1.0,1.0,1.0,0.226351976,0.243917942,0.261856079,0.304294109,1.0,1.0,GooglePixel3A_L
2049,9a:5c:aa:e2:55:bd,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2050,9a:5c:e0:6f:bf:69,0.0,0.08031106,0.161031961,1.0,1.0,0.404762029,0.543869972,1.0,1.0,0.743468046,0.78612709,1.0,1.0,SamsungM31_A
2051,9a:5e:e0:67:62:4b,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2052,9a:5f:d1:de:c0:a4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2053,9a:5f:d9:16:96:8e,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2054,9a:61:54:b9:0a:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_B
2055,9a:68:87:1f:6a:cd,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2056,9a:6d:39:bd:3f:00,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2057,9a:6f:4c:4f:77:ea,0.0,0.020586014,0.060887814,0.070456982,1.0,1.0,0.107493878,1.0,0.127039909,1.0,0.14652586,1.0,0.17026496,GooglePixel3A_L
2058,9a:6f:a6:a7:5d:95,0.0,0.086981058,0.152043104,0.215345144,0.279671192,0.321357012,1.0,0.408164024,0.474225044,0.533411026,0.57794714,1.0,1.0,OppoFindX3Neo_A
2059,9a:73:c1:d1:a4:9a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_B
2060,9a:7e:a8:80:5d:5b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2061,9a:8a:48:e6:c1:25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2062,9a:92:2a:19:fe:98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_B
2063,9a:94:32:c2:c9:40,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2064,9a:96:f4:02:49:c7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2065,9a:9a:9e:ae:f5:6b,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2066,9a:a2:ae:9f:a2:0c,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2067,9a:b2:44:d4:01:72,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2068,9a:b3:24:30:bf:ef,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_M
2069,9a:b9:b5:bd:78:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone11_B
2070,9a:c8:f4:8a:ad:1f,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2071,9a:cf:76:94:a1:66,0.094310046,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.141906977,1.0,1.0,iPhone7_F
2072,9a:d0:b7:6b:2e:c6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_C
2073,9a:d4:68:e2:28:c5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2074,9a:db:27:12:6b:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_C
2075,9a:dd:95:de:40:3e,0.0,1.0,1.0,1.0,1.0,0.006935835,1.0,1.0,1.0,1.0,0.051995039,1.0,1.0,iPhoneXR_U
2076,9a:e1:f0:23:72:fb,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2077,9a:e4:f9:d6:4a:e1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2078,9a:e7:db:73:00:18,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2079,9a:fc:2c:7e:92:3a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_M
2080,9e:04:af:5f:1c:c8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
2081,9e:07:2c:27:6e:1e,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2082,9e:12:7a:4a:68:50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2083,9e:19:f2:bc:41:e6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_W
2084,9e:26:a8:6f:aa:60,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2085,9e:26:ba:48:cd:d8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2086,9e:2e:6d:f3:ab:2c,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2087,9e:3a:bc:bd:a3:58,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2088,9e:3c:6c:02:0e:e5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2089,9e:44:36:78:02:de,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2090,9e:4a:f9:1c:85:8d,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2091,9e:4e:9b:6d:f4:74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2092,9e:5b:a8:1a:26:cd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone11_B
2093,9e:5b:e4:84:10:d8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2094,9e:5f:36:0a:08:bd,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2095,9e:68:33:88:cf:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,iPhone12_M
2096,9e:6b:90:b5:a3:10,0.0,0.04261303,0.082172156,0.131537199,0.171365023,0.19377923,1.0,0.300805092,0.344213009,1.0,0.409382105,1.0,1.0,XiaomiRedmiNote9S_T
2097,9e:6e:2f:43:11:5e,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2098,9e:6f:21:4a:ab:4f,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2099,9e:6f:2c:83:3f:6b,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2100,9e:72:29:98:3a:56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2101,9e:75:08:46:d3:0d,0.0,1.0,0.085427046,1.0,0.1906631,0.233186007,1.0,1.0,0.34149909,0.384344101,0.427491188,0.469781161,0.512979031,GooglePixel3A_V
2102,9e:75:3b:c4:af:5c,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2103,9e:78:b4:3e:f7:d4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2104,9e:83:80:12:57:d9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_C
2105,9e:85:e1:80:e7:a4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2106,9e:87:44:62:d4:2f,0.0,0.082195997,0.165895939,0.288976907,1.0,0.415109873,0.498919964,1.0,0.664252043,0.746920824,0.830654859,0.914409876,0.997051,SamsungJ6_K
2107,9e:8a:ec:1d:ac:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2108,9e:9e:de:67:31:2a,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2109,9e:a6:89:84:99:aa,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2110,9e:a8:e6:3d:ab:4a,0.336603165,1.0,1.0,0.464106083,0.505806208,0.0,0.043287993,0.084446192,0.126556158,0.168646097,0.21066618,0.252859116,0.295294046,iPhone6_N
2111,9e:a9:ee:ad:d8:3c,0.0,0.04429698,0.094191074,0.134960174,0.179958105,0.225018978,0.2700181,0.314880132,0.359992027,0.404829979,0.449905156,0.495058059,0.539747953,iPhoneXR_L
2112,9e:ae:a5:81:da:da,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2113,9e:b0:7e:2c:8c:8a,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2114,9e:b9:f3:40:a0:35,0.0,0.084898233,0.150834083,0.209751129,0.272696018,0.316827059,1.0,0.395891189,0.478004217,1.0,0.56797409,1.0,1.0,OnePlusNord_O
2115,9e:bc:de:c9:f2:62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_M
2116,9e:c0:1e:35:67:39,0.0,0.044909954,0.089741945,0.155049085,0.179975033,0.224905014,0.269824028,0.314960003,0.359811067,0.404766083,0.449854135,0.494930029,0.559903145,iPhoneXR_L
2117,9e:c1:e1:05:4f:bb,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2118,9e:c6:e5:ef:b1:32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2119,9e:cd:de:e2:34:5b,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2120,9e:d1:4e:71:48:dd,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2121,9e:d4:6b:6a:02:9c,0.0,1.0,1.0,1.0,1.0,0.04162693,1.0,1.0,1.0,1.0,0.088018893,1.0,1.0,iPhoneXR_U
2122,9e:df:65:47:76:80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2123,9e:e2:67:51:89:1c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,iPhone6_N
2124,9e:e7:23:05:53:a8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2125,9e:ea:68:b7:b9:ae,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2126,9e:ec:3d:01:64:af,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2127,9e:f8:1e:48:92:de,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2128,9e:fa:3e:0f:c6:c6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2129,9e:fc:c1:ed:fd:bd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2130,9e:fd:fc:50:eb:9a,0.0,0.083953142,0.167150975,0.250868082,0.374452114,0.417642117,1.0,0.585870028,0.709458113,0.752601147,0.836317063,0.920061112,1.004085064,SamsungJ6_K
2131,a2:0a:97:1e:9d:c8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2132,a2:0c:fd:06:2c:13,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2133,a2:1a:c7:70:6e:dd,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2134,a2:24:ae:4d:eb:f1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2135,a2:32:4b:52:c7:52,0.0,0.059173823,0.102048874,0.148391962,0.198721886,0.215214014,0.277883053,0.320735932,1.0,1.0,0.429286003,1.0,1.0,XiaomiRedmiNote9S_T
2136,a2:36:d2:e1:52:cf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,iPhone11_B
2137,a2:38:cd:03:18:ea,0.0,0.042140961,0.085498095,1.0,1.0,0.214076042,1.0,1.0,0.34224391,0.385186911,0.427816868,0.470285893,1.0,GooglePixel3A_L
2138,a2:3a:27:12:74:b8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2139,a2:46:52:98:69:ef,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2140,a2:48:8b:a5:5f:7d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
2141,a2:4d:8e:a6:05:12,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2142,a2:52:dc:ce:d6:40,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2143,a2:58:6c:3e:64:2f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
2144,a2:62:57:99:a7:dc,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2145,a2:65:bc:09:3d:ed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_M
2146,a2:66:05:fb:5b:2f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2147,a2:6a:b0:6c:32:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone12_M
2148,a2:71:68:2a:61:ba,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2149,a2:75:6d:46:2c:d4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2150,a2:7d:23:9d:1a:b2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2151,a2:85:d5:d2:49:1d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2152,a2:87:f0:17:44:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2153,a2:96:7f:2b:ae:bf,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2154,a2:99:15:52:2e:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2155,a2:9a:8a:a1:25:73,1.0,1.0,1.0,0.0,1.0,0.06033206,1.0,0.179971932,1.0,0.240315914,1.0,1.0,0.359950066,iPhoneXSMax_M
2156,a2:a0:dc:d5:5d:63,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2157,a2:b1:2f:8a:01:15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2158,a2:b6:34:f5:f4:95,0.333390951,0.396538019,1.0,0.460438013,0.502455949,0.0,0.04187107,0.083809137,0.125885963,0.167356014,0.20912218,0.270476102,0.292319059,iPhone6_N
2159,a2:b8:f3:c7:25:62,0.0,0.065178872,0.163847924,1.0,0.274708987,0.346647978,1.0,1.0,0.555006981,0.649697781,0.704506875,0.778856993,0.84458685,XiaomiA2_E
2160,a2:ba:45:bc:a4:e3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2161,a2:c4:da:a8:12:4d,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2162,a2:c6:09:67:a9:f2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2163,a2:c6:db:66:7a:14,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2164,a2:ce:1f:83:db:2a,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2165,a2:ce:92:7f:61:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_M
2166,a2:cf:e5:3e:dd:e6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2167,a2:d1:76:07:bb:2a,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_C
2168,a2:d5:5a:e7:fa:88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,iPhone11_C
2169,a2:db:99:b9:6e:b5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_M
2170,a2:dc:92:f8:c4:7c,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone11_B
2171,a2:df:77:61:ea:1a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_C
2172,a2:e1:a0:e7:d8:46,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
2173,a2:e2:90:5c:ce:4c,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2174,a2:eb:c2:fe:92:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone11_B
2175,a2:ec:6d:fd:28:77,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,iPhone12_M
2176,a2:ee:53:41:af:d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,iPhone12_W
2177,a2:ee:66:e3:9c:86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,iPhone12_W
