,Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
5779,2021-06-11 14:10:13.805253983,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5780,2021-06-11 13:36:06.795217991,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5781,2021-06-11 09:13:08.075656891,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5782,2021-06-11 14:10:09.038438082,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5783,2021-06-11 09:11:07.333755016,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5784,2021-06-11 09:17:28.094989061,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5785,2021-06-11 14:15:18.732614040,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5786,2021-06-11 09:56:08.844964027,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5787,2021-06-11 09:54:29.183229923,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5788,2021-06-11 09:18:19.267189026,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5789,2021-06-11 09:10:42.234018087,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5790,2021-06-11 09:23:51.102535963,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5791,2021-06-11 13:31:28.964957952,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5792,2021-06-11 09:28:39.266978025,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5793,2021-06-11 09:43:34.934837103,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5794,2021-06-11 09:27:18.751420021,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5795,2021-06-11 14:00:03.793664932,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5796,2021-06-11 09:26:17.826196909,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5797,2021-06-11 13:48:40.852289915,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5798,2021-06-11 13:36:01.651751041,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5799,2021-06-11 09:15:18.476775885,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5800,2021-06-11 09:26:17.950823069,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5801,2021-06-11 14:11:59.073781967,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5802,2021-06-11 14:02:39.006275892,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5803,2021-06-11 14:14:43.160732985,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5804,2021-06-11 09:28:59.773171902,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5805,2021-06-11 13:33:04.934993982,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5806,2021-06-11 13:33:39.989643097,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5807,2021-06-11 14:02:03.762758970,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5808,2021-06-11 13:40:07.643604040,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5809,2021-06-11 14:11:58.869184017,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5810,2021-06-11 14:16:18.099843025,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5811,2021-06-11 14:05:08.996668100,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5812,2021-06-11 09:17:28.546886921,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5813,2021-06-11 09:46:34.492702961,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5814,2021-06-11 09:48:49.043654919,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5815,2021-06-11 09:50:29.794405937,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5816,2021-06-11 09:22:55.597353935,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5817,2021-06-11 09:45:54.571014881,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5818,2021-06-11 13:45:38.830054045,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5819,2021-06-11 14:09:03.785510063,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5820,2021-06-11 09:21:09.693285942,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5821,2021-06-11 09:28:59.732580900,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5822,2021-06-11 09:48:28.973632097,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5823,2021-06-11 09:26:27.226352930,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5824,2021-06-11 13:34:05.478655100,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5825,2021-06-11 13:45:33.612868071,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5826,2021-06-11 09:21:34.887592077,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5827,2021-06-11 09:50:09.751501083,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5828,2021-06-11 14:06:44.043881893,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5829,2021-06-11 14:17:08.116314888,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5830,2021-06-11 14:05:43.131716013,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5831,2021-06-11 13:47:40.343370914,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5832,2021-06-11 13:36:37.022540092,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5833,2021-06-11 09:24:41.412906885,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5834,2021-06-11 09:49:18.988068104,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5835,2021-06-11 14:17:43.992768049,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5836,2021-06-11 09:40:09.710465908,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5837,2021-06-11 13:37:11.305596113,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5838,2021-06-11 14:07:09.133079052,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5839,2021-06-11 13:30:57.894346952,40:f3:08:d8:f3:08,6,2.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5840,2021-06-11 09:43:43.904315948,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5841,2021-06-11 09:28:08.513741970,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5842,2021-06-11 14:00:09.098370075,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5843,2021-06-11 14:02:43.489511013,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5844,2021-06-11 09:49:23.932809114,40:f3:08:d8:f3:08,11,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5845,2021-06-11 09:24:55.723656893,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5846,2021-06-11 13:43:42.452734947,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5847,2021-06-11 13:40:26.746471882,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5848,2021-06-11 14:15:39.143338919,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5849,2021-06-11 14:08:43.647871017,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5850,2021-06-11 09:16:12.920893908,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5851,2021-06-11 13:48:51.037501097,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5852,2021-06-11 09:48:19.105587959,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5853,2021-06-11 09:20:04.368345022,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5854,2021-06-11 14:06:13.706986904,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5855,2021-06-11 09:21:50.046490908,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5856,2021-06-11 14:16:33.233891010,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5857,2021-06-11 13:40:42.712315083,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5858,2021-06-11 14:12:44.066952944,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5859,2021-06-11 09:16:03.518142938,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5860,2021-06-11 09:54:59.135745049,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5861,2021-06-11 09:19:44.490932941,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5862,2021-06-11 09:27:38.063368082,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5863,2021-06-11 09:45:03.952497005,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5864,2021-06-11 09:18:39.265012026,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5865,2021-06-11 14:05:03.184807062,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5866,2021-06-11 14:15:19.061835051,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5867,2021-06-11 14:08:33.233287096,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5868,2021-06-11 13:37:16.180428028,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5869,2021-06-11 13:45:29.333082914,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5870,2021-06-11 09:11:26.989794016,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5871,2021-06-11 13:47:19.411711931,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5872,2021-06-11 13:39:56.853522062,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5873,2021-06-11 14:11:58.704035044,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5874,2021-06-11 13:44:03.170531034,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5875,2021-06-11 14:16:48.059195042,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5876,2021-06-11 13:30:48.114382982,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5877,2021-06-11 14:07:48.193608999,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5878,2021-06-11 13:59:28.814490080,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5879,2021-06-11 13:31:53.589643002,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5880,2021-06-11 09:22:54.938962936,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5881,2021-06-11 09:52:39.757360935,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5882,2021-06-11 09:21:49.100219965,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5883,2021-06-11 13:32:13.634617090,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5884,2021-06-11 14:14:18.828460932,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5885,2021-06-11 13:37:31.397722960,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5886,2021-06-11 13:33:24.692079067,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5887,2021-06-11 14:16:24.035773039,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5888,2021-06-11 09:26:42.580297947,40:f3:08:d8:f3:08,11,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5889,2021-06-11 09:24:46.262449980,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5890,2021-06-11 13:39:26.755793095,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5891,2021-06-11 14:09:58.804560900,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5892,2021-06-11 14:15:18.979711056,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5893,2021-06-11 09:19:18.467020035,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5894,2021-06-11 14:11:13.902268887,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5895,2021-06-11 09:29:35.008310079,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5896,2021-06-11 09:17:08.878478050,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5897,2021-06-11 13:38:51.794548035,40:f3:08:d8:f3:08,11,6.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5898,2021-06-11 09:11:52.852507114,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5899,2021-06-11 13:45:13.342021942,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5900,2021-06-11 09:44:49.704202890,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5901,2021-06-11 14:04:08.330853939,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5902,2021-06-11 09:30:25.002757072,40:f3:08:d8:f3:08,11,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5903,2021-06-11 09:49:59.674688101,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5904,2021-06-11 09:13:22.949500084,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5905,2021-06-11 13:32:09.613930941,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5906,2021-06-11 14:00:43.933904886,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5907,2021-06-11 13:45:49.637181997,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5908,2021-06-11 09:28:54.303715944,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5909,2021-06-11 13:59:58.062196970,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5910,2021-06-11 09:46:58.973819017,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5911,2021-06-11 13:46:09.404650927,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5912,2021-06-11 14:09:59.051326036,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5913,2021-06-11 13:39:51.751296997,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5914,2021-06-11 13:47:29.822302103,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5915,2021-06-11 13:35:46.120590925,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5916,2021-06-11 13:31:28.306965113,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5917,2021-06-11 09:43:03.854007959,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5918,2021-06-11 14:01:13.726227999,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5919,2021-06-11 09:11:12.734937906,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5920,2021-06-11 09:12:57.645384073,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5921,2021-06-11 13:45:29.374578953,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5922,2021-06-11 13:48:04.796457052,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5923,2021-06-11 09:23:10.240489960,40:f3:08:d8:f3:08,1,5.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5924,2021-06-11 13:48:45.637739897,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5925,2021-06-11 09:46:23.837419033,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5926,2021-06-11 09:50:04.202917099,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5927,2021-06-11 14:14:43.407695055,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5928,2021-06-11 14:13:48.029027939,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5929,2021-06-11 14:03:08.323993921,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5930,2021-06-11 14:07:03.916006088,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5931,2021-06-11 13:35:11.358310938,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5932,2021-06-11 09:49:19.112792015,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5933,2021-06-11 14:00:38.500602961,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5934,2021-06-11 14:11:18.253128052,40:f3:08:d8:f3:08,11,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5935,2021-06-11 09:36:34.026751995,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5936,2021-06-11 14:11:28.124072075,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5937,2021-06-11 09:45:59.663552999,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5938,2021-06-11 13:32:54.934973001,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5939,2021-06-11 13:45:13.753366947,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5940,2021-06-11 13:36:36.199157000,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5941,2021-06-11 09:39:59.578602076,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5942,2021-06-11 14:14:08.265269040,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5943,2021-06-11 14:00:28.718727112,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5944,2021-06-11 09:42:38.867183924,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5945,2021-06-11 14:10:48.144315958,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5946,2021-06-11 09:45:49.494668961,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5947,2021-06-11 09:25:12.559931993,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5948,2021-06-11 13:49:41.478781939,40:f3:08:d8:f3:08,11,10.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5949,2021-06-11 09:48:49.784898043,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5950,2021-06-11 09:18:43.512995958,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5951,2021-06-11 13:34:05.766160011,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5952,2021-06-11 09:23:35.244035959,40:f3:08:d8:f3:08,11,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5953,2021-06-11 09:43:49.066850901,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5954,2021-06-11 14:10:08.955847979,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5955,2021-06-11 09:15:42.876827955,40:f3:08:d8:f3:08,11,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5956,2021-06-11 09:24:41.288340092,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5957,2021-06-11 09:15:07.816018105,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5958,2021-06-11 09:50:34.847198963,40:f3:08:d8:f3:08,11,13.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5959,2021-06-11 14:02:28.062483072,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5960,2021-06-11 13:40:46.845768929,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5961,2021-06-11 09:15:22.692878008,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5962,2021-06-11 13:33:19.468126059,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5963,2021-06-11 13:48:50.379143000,40:f3:08:d8:f3:08,1,3.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5964,2021-06-11 09:52:24.431731939,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5965,2021-06-11 09:17:03.025278091,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5966,2021-06-11 09:38:59.800910950,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5967,2021-06-11 14:04:09.071615934,40:f3:08:d8:f3:08,11,12.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5968,2021-06-11 09:18:03.849045992,40:f3:08:d8:f3:08,11,9.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5969,2021-06-11 09:42:58.764264107,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5970,2021-06-11 09:44:24.140981913,40:f3:08:d8:f3:08,6,6.0,10,16,57,-1,0,0,-1,-1,153,SamsungS4_C
5971,2021-06-11 09:28:39.349272966,40:f3:08:d8:f3:08,11,11.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5972,2021-06-11 09:16:32.887119055,40:f3:08:d8:f3:08,1,1.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
5973,2021-06-11 09:54:03.952578068,40:f3:08:d8:f3:08,1,2.0,10,16,57,-1,0,0,-1,-1,165,SamsungS4_C
