,Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label,Length NO SSID
11210,2021-06-23 10:09:53.547971010,86:c9:55:b0:a7:a7,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11211,2021-06-23 10:09:53.575732946,86:c9:55:b0:a7:a7,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11212,2021-06-23 10:09:53.594834089,86:c9:55:b0:a7:a7,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11213,2021-06-23 10:14:23.490386009,3e:99:0b:5d:40:55,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11214,2021-06-23 10:14:23.510715008,3e:99:0b:5d:40:55,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11215,2021-06-23 10:14:23.536710978,3e:99:0b:5d:40:55,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11216,2021-06-23 10:14:23.556808949,3e:99:0b:5d:40:55,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11217,2021-06-23 10:14:23.583491087,3e:99:0b:5d:40:55,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11218,2021-06-23 10:14:23.603444099,3e:99:0b:5d:40:55,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11219,2021-06-23 10:19:06.535784006,56:25:c8:ac:f5:94,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11220,2021-06-23 10:19:06.563843966,56:25:c8:ac:f5:94,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11221,2021-06-23 10:19:06.590600967,56:25:c8:ac:f5:94,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11222,2021-06-23 10:21:21.543167114,32:ca:bc:10:6c:73,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11223,2021-06-23 10:21:21.569411039,32:ca:bc:10:6c:73,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11224,2021-06-23 10:21:21.596463919,32:ca:bc:10:6c:73,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11225,2021-06-23 10:23:36.096873045,56:68:28:30:72:06,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11226,2021-06-23 10:23:36.139719963,56:68:28:30:72:06,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11227,2021-06-23 10:23:36.153852940,56:68:28:30:72:06,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11228,2021-06-23 10:28:06.115497112,0e:2b:67:52:ad:ce,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11229,2021-06-23 10:28:06.141607046,0e:2b:67:52:ad:ce,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11230,2021-06-23 10:28:06.168759108,0e:2b:67:52:ad:ce,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11231,2021-06-23 10:32:36.127213000,82:12:cc:c9:a3:a0,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11232,2021-06-23 10:32:36.153970957,82:12:cc:c9:a3:a0,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11233,2021-06-23 10:32:36.180116892,82:12:cc:c9:a3:a0,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11234,2021-06-23 10:37:06.138997078,62:c0:c3:e4:9d:01,1,1.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11235,2021-06-23 10:37:06.166275978,62:c0:c3:e4:9d:01,6,6.0,11,23,-1,-1,0,0,-1,-1,118,iPhone7_X,118
11236,2021-06-23 10:37:06.193053007,62:c0:c3:e4:9d:01,11,11.0,11,23,-1,-1,0,0,-1,-1,106,iPhone7_X,106
11237,2021-06-24 18:25:31.998374939,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11238,2021-06-24 18:25:32.008088112,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11239,2021-06-24 18:25:35.028985023,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11240,2021-06-24 18:25:35.038877964,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11241,2021-06-24 18:25:38.172095060,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11242,2021-06-24 18:25:41.298120022,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11243,2021-06-24 18:25:41.308670998,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11244,2021-06-24 18:25:44.429328918,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11245,2021-06-24 18:25:44.439213991,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11246,2021-06-24 18:25:47.665714979,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11247,2021-06-24 18:25:47.675337076,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11248,2021-06-24 18:25:50.696475029,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11249,2021-06-24 18:25:50.705460072,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11250,2021-06-24 18:25:54.143462896,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11251,2021-06-24 18:25:54.151740074,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11252,2021-06-24 18:25:54.182212114,be:dd:91:84:4e:7c,6,11.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11253,2021-06-24 18:25:54.182251930,be:dd:91:84:4e:7c,11,11.0,11,23,1,eduroam,0,0,-1,-1,147,iPhone7_X,140
11254,2021-06-24 18:25:54.192260981,be:dd:91:84:4e:7c,6,11.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11255,2021-06-24 18:25:54.192293882,be:dd:91:84:4e:7c,11,11.0,11,23,1,eduroam,0,0,-1,-1,147,iPhone7_X,140
11256,2021-06-24 18:25:54.444976091,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11257,2021-06-24 18:25:54.446300030,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11258,2021-06-24 18:25:54.464140892,be:dd:91:84:4e:7c,1,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11259,2021-06-24 18:25:54.474457026,be:dd:91:84:4e:7c,6,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11260,2021-06-24 18:25:54.474473000,be:dd:91:84:4e:7c,1,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11261,2021-06-24 18:25:54.492048979,be:dd:91:84:4e:7c,1,2.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11262,2021-06-24 18:25:54.502146958,be:dd:91:84:4e:7c,6,2.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11263,2021-06-24 18:25:54.518582106,be:dd:91:84:4e:7c,6,4.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11264,2021-06-24 18:25:54.528707027,be:dd:91:84:4e:7c,6,4.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11265,2021-06-24 18:25:54.546036959,be:dd:91:84:4e:7c,6,5.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11266,2021-06-24 18:25:54.555783987,be:dd:91:84:4e:7c,6,5.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11267,2021-06-24 18:25:54.573263884,be:dd:91:84:4e:7c,6,6.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11268,2021-06-24 18:25:54.589267969,be:dd:91:84:4e:7c,6,6.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11269,2021-06-24 18:25:54.664361954,be:dd:91:84:4e:7c,1,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11270,2021-06-24 18:25:54.664377928,be:dd:91:84:4e:7c,6,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11271,2021-06-24 18:25:54.674420118,be:dd:91:84:4e:7c,1,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11272,2021-06-24 18:25:54.674436092,be:dd:91:84:4e:7c,6,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11273,2021-06-24 18:25:54.690359116,be:dd:91:84:4e:7c,6,8.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11274,2021-06-24 18:25:54.700460911,be:dd:91:84:4e:7c,6,8.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11275,2021-06-24 18:25:54.728127003,be:dd:91:84:4e:7c,1,9.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11276,2021-06-24 18:25:54.754105091,be:dd:91:84:4e:7c,6,10.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11277,2021-06-24 18:25:54.760361910,be:dd:91:84:4e:7c,6,10.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11278,2021-06-24 18:25:54.776510954,be:dd:91:84:4e:7c,6,12.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11279,2021-06-24 18:25:54.786715984,be:dd:91:84:4e:7c,6,12.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11280,2021-06-24 18:26:01.243901968,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11281,2021-06-24 18:26:01.243916035,be:dd:91:84:4e:7c,6,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11282,2021-06-24 18:26:01.253895044,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11283,2021-06-24 18:26:04.284343004,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11284,2021-06-24 18:26:07.408150911,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11285,2021-06-24 18:26:07.417999029,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11286,2021-06-24 18:26:10.645584106,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11287,2021-06-24 18:26:10.654109001,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11288,2021-06-24 18:26:13.777765989,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11289,2021-06-24 18:26:13.787231922,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11290,2021-06-24 18:26:16.808530092,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11291,2021-06-24 18:26:16.818451881,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11292,2021-06-24 18:26:20.054464102,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11293,2021-06-24 18:26:23.178172112,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11294,2021-06-24 18:26:23.187587976,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11295,2021-06-24 18:26:26.208883047,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11296,2021-06-24 18:26:26.218725920,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11297,2021-06-24 18:26:29.342367887,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11298,2021-06-24 18:26:29.351799965,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11299,2021-06-24 18:26:32.478404045,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11300,2021-06-24 18:26:32.487834930,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11301,2021-06-24 18:26:35.722078085,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11302,2021-06-24 18:26:38.854130983,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11303,2021-06-24 18:26:41.979130030,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11304,2021-06-24 18:26:41.989660025,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11305,2021-06-24 18:26:45.018349886,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11306,2021-06-24 18:26:45.032972097,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11307,2021-06-24 18:26:48.245927095,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11308,2021-06-24 18:26:48.255369901,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11309,2021-06-24 18:26:51.286485910,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11310,2021-06-24 18:26:54.410927057,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11311,2021-06-24 18:26:54.422343016,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11312,2021-06-24 18:26:57.543607950,be:dd:91:84:4e:7c,6,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11313,2021-06-24 18:26:57.543622017,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11314,2021-06-24 18:26:57.553704023,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11315,2021-06-24 18:27:00.677038908,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11316,2021-06-24 18:27:00.686820984,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11317,2021-06-24 18:27:03.810501099,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11318,2021-06-24 18:27:03.820049047,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11319,2021-06-24 18:27:06.954001904,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11320,2021-06-24 18:27:10.077608109,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11321,2021-06-24 18:27:10.087090015,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11322,2021-06-24 18:27:13.210973024,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11323,2021-06-24 18:27:13.220412016,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11324,2021-06-24 18:27:16.447262049,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11325,2021-06-24 18:27:16.457346916,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11326,2021-06-24 18:27:19.477844000,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11327,2021-06-24 18:27:19.487401009,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11328,2021-06-24 18:27:22.620502949,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11329,2021-06-24 18:27:25.745642900,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11330,2021-06-24 18:27:25.756134033,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11331,2021-06-24 18:27:28.878328085,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11332,2021-06-24 18:27:28.887707949,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11333,2021-06-24 18:27:28.927556038,be:dd:91:84:4e:7c,11,11.0,11,23,1,eduroam,0,0,-1,-1,147,iPhone7_X,140
11334,2021-06-24 18:27:29.159641981,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11335,2021-06-24 18:27:29.201411963,be:dd:91:84:4e:7c,1,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11336,2021-06-24 18:27:29.201428890,be:dd:91:84:4e:7c,6,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11337,2021-06-24 18:27:29.210983992,be:dd:91:84:4e:7c,6,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11338,2021-06-24 18:27:29.210999966,be:dd:91:84:4e:7c,1,1.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11339,2021-06-24 18:27:29.259711980,be:dd:91:84:4e:7c,6,4.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11340,2021-06-24 18:27:29.269874096,be:dd:91:84:4e:7c,6,4.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11341,2021-06-24 18:27:29.287334919,be:dd:91:84:4e:7c,6,5.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11342,2021-06-24 18:27:29.297640085,be:dd:91:84:4e:7c,6,5.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11343,2021-06-24 18:27:29.315211058,be:dd:91:84:4e:7c,6,6.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11344,2021-06-24 18:27:29.325211048,be:dd:91:84:4e:7c,6,6.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11345,2021-06-24 18:27:29.405153990,be:dd:91:84:4e:7c,6,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11346,2021-06-24 18:27:29.405169964,be:dd:91:84:4e:7c,1,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11347,2021-06-24 18:27:29.415258884,be:dd:91:84:4e:7c,6,7.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11348,2021-06-24 18:27:29.432379007,be:dd:91:84:4e:7c,6,8.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11349,2021-06-24 18:27:29.442572117,be:dd:91:84:4e:7c,6,8.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11350,2021-06-24 18:27:29.490726948,be:dd:91:84:4e:7c,6,10.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11351,2021-06-24 18:27:29.522217989,be:dd:91:84:4e:7c,6,12.0,11,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11352,2021-06-24 18:27:35.145219088,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11353,2021-06-24 18:27:35.155092001,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11354,2021-06-24 18:27:38.288088083,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11355,2021-06-24 18:27:41.412127972,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11356,2021-06-24 18:27:41.422329903,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11357,2021-06-24 18:27:44.648463011,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11358,2021-06-24 18:27:44.658523083,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11359,2021-06-24 18:27:47.679006100,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11360,2021-06-24 18:27:47.688462973,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11361,2021-06-24 18:27:50.812504053,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11362,2021-06-24 18:27:50.822469950,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11363,2021-06-24 18:27:53.955575943,be:dd:91:84:4e:7c,6,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11364,2021-06-24 18:27:53.955594063,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11365,2021-06-24 18:27:57.182176113,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11366,2021-06-24 18:27:57.191730976,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11367,2021-06-24 18:28:00.315629005,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11368,2021-06-24 18:28:00.326462030,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11369,2021-06-24 18:28:03.346340895,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11370,2021-06-24 18:28:03.355952978,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11371,2021-06-24 18:28:06.479851007,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11372,2021-06-24 18:28:06.489217043,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11373,2021-06-24 18:28:09.623361111,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11374,2021-06-24 18:28:12.848253012,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11375,2021-06-24 18:28:12.858326912,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11376,2021-06-24 18:28:15.993294001,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11377,2021-06-24 18:28:19.026458025,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11378,2021-06-24 18:28:19.028559923,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11379,2021-06-24 18:28:22.147162914,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11380,2021-06-24 18:28:22.156511068,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11381,2021-06-24 18:28:25.280688047,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11382,2021-06-24 18:28:25.290652990,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11383,2021-06-24 18:28:28.517241955,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11384,2021-06-24 18:28:28.526763916,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11385,2021-06-24 18:28:31.547576904,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11386,2021-06-24 18:28:31.556978941,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11387,2021-06-24 18:28:34.681169987,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11388,2021-06-24 18:28:34.690887928,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11389,2021-06-24 18:28:37.930944920,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11390,2021-06-24 18:28:37.932331085,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11391,2021-06-24 18:28:40.950618029,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11392,2021-06-24 18:28:40.960148096,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11393,2021-06-24 18:28:44.081480980,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11394,2021-06-24 18:28:44.081497908,be:dd:91:84:4e:7c,6,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11395,2021-06-24 18:28:44.091217041,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11396,2021-06-24 18:28:47.317801952,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
11397,2021-06-24 18:28:47.327362061,be:dd:91:84:4e:7c,1,3.0,12,23,1,eduroam,0,0,-1,-1,159,iPhone7_X,152
